name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,heat,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar
subsidy-20,CZ,Y,charged_TWh,,2.754,,,,,,,,,,,,,0,0,1.324,0.117,,,,,,,,0.743,0.571,
subsidy-20,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-20,CZ,Y,discharged_TWh,,4.101,,,,,,,,,,,,,0.59,1.32,1.109,0.106,,,,,,,,0.535,0.442,
subsidy-20,CZ,Y,emissions_MtCO2,,39.81,0,0,0,0.735,0.017,0.492,0,0,0.668,0.784,1.108,0,0,0,0,0,8.684,5.958,16.997,0.344,4.023,0,0,0,0,0
subsidy-20,CZ,Y,export_TWh,,14.363,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-20,CZ,Y,heat_production_PJ,,,0.025,,,,0.109,1.539,,0,,0.013,7.253,,,,,,,32.171,57.368,,,,,,,
subsidy-20,CZ,Y,import_TWh,,7.139,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-20,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-20,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-20,CZ,Y,net_import_TWh,,-7.223,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-20,CZ,Y,opex_mn_EUR,,,154.011,0,184.36,92.805,2.37,45.9,0,,182.065,213.386,297.99,0.011,1.771,2.639,,0.212,857.372,633.961,1107.735,35.409,392.777,621.206,0,2.138,1.767,0
subsidy-20,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-20,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-20,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-20,CZ,Y,production_TWh,,80.333,1.952,0,2.607,0.869,0.01,0.429,0,0,1.699,1.993,2.015,0,0.59,1.32,1.109,0.106,8.684,2.979,11.306,0.31,4.325,28.237,1.128,0.535,0.442,7.689
subsidy-20,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.01,0.582,,0,,1.995,2.015,,,,,,,2.979,16.997,,,,,,,
subsidy-20,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-20,CZ,Y,production_hours,,,7889,0,7316,1819,840,1917,0,0,2386,2456,3813,1,8739,8760,1216,1154,7798,7147,8760,549,8132,,,931,1080,
subsidy-20,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-20,CZ,Y,wholesale_expenses_mn_EUR,115.042,,,,,,,,,,,,,,0,0,,11.44,,,,,,,,66.96,51.449,
subsidy-20,CZ,Y,wholesale_revenues_mn_EUR,978.512,,197.984,0,263.39,93.598,1.1,62.562,0,,182.229,214.015,204.218,0.009,58.581,129.091,,10.681,880.958,305.978,1698.725,34.102,436.759,2791.197,110.717,52.87,43.685,717.8
subsidy-5,CZ,S,avg_consumer_price_EUR_per_MWh,,98.549,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,avg_producer_price_EUR_per_MWh,,98.433,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,capacity_factor,,1.077,0.658,,0.688,0,-0,0,,,0.288,0.462,0.513,0,0.153,0.411,0.002,0.104,0,0.732,0.115,0,0.104,0.776,0.204,0.129,0.129,0.18
subsidy-5,CZ,S,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-5,CZ,S,charged_TWh,,3.736,,,,,,,,,,,,,0,0,0.063,0.05,,,,,,,,0.541,0.413,
subsidy-5,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,discharged_TWh,,6.746,,,,,,,,,,,,,0.347,0.775,0.053,0.045,,,,,,,,0.388,0.318,
subsidy-5,CZ,S,emissions_MtCO2,,50.509,0,0,0,0,-0,0,0,0,0.406,0.796,0.681,0,0,0,0,0,0,3.853,1.146,0,0.246,0,0,0,0,0
subsidy-5,CZ,S,export_TWh,,3.931,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,heat_production_PJ,,,0.236,,,,-0,0,,0,,1.372,4.461,,,,,,,20.804,4.65,,,,,,,
subsidy-5,CZ,S,import_TWh,,6.785,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.347,0.776,,,,,,,,,,,0.021,
subsidy-5,CZ,S,load_TWh,,32.277,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,net_import_TWh,,2.855,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,S,opex_mn_EUR,,,60.454,0,79.65,0,-0,-0,0,,114.634,203.966,183.255,0.022,1.04,,,0.091,0,434.315,77.96,0,27.996,301.727,0,1.554,1.27,0
subsidy-5,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.963,,,0.874
subsidy-5,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.037,,,0.126
subsidy-5,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
subsidy-5,CZ,S,production_TWh,,137.537,0.769,0,1.118,0,-0,-0,0,0,1.034,1.867,1.239,0,0.347,0.775,0.053,0.045,0,1.926,0.685,0,0.264,13.715,0.446,0.388,0.318,5.491
subsidy-5,CZ,S,production_el_eq_TWh,,,0.801,,,,-0,0,,0,,2.026,1.239,,,,,,,1.926,1.146,,,,,,,
subsidy-5,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-5,CZ,S,production_hours,,,3415,0,3219,0,0,0,0,0,1911,3034,2414,2,4368,4368,356,499,0,4368,3287,0,799,,,693,778,
subsidy-5,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.446,,,5.491
subsidy-5,CZ,S,wholesale_expenses_mn_EUR,229.175,,,,,,,,,,,,,,0,0,,4.619,,,,,,,,45.39,34.594,
subsidy-5,CZ,S,wholesale_revenues_mn_EUR,40.763,,82.709,0,118.143,0,-0,0,0,,112.65,215.741,135.631,0.019,36.62,76.293,,4.934,0,190.259,111.871,0,28.77,1352.778,42.596,42.68,34.876,478.701
subsidy-5,CZ,W,avg_consumer_price_EUR_per_MWh,,109.191,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,avg_producer_price_EUR_per_MWh,,109.414,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,capacity_factor,,1.072,0.942,,0.912,0.002,0.04,0.002,,,0.769,0.84,0.515,0.001,0.107,0.287,0.016,0.14,0.137,0.968,0.699,0,0.83,0.817,0.311,0.044,0.044,0.071
subsidy-5,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-5,CZ,W,charged_TWh,,3.736,,,,,,,,,,,,,0,0,0.414,0.068,,,,,,,,0.181,0.137,
subsidy-5,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,discharged_TWh,,6.746,,,,,,,,,,,,,0.244,0.545,0.356,0.062,,,,,,,,0.132,0.11,
subsidy-5,CZ,W,emissions_MtCO2,,50.509,0,0,0,0.003,0.005,0.002,0,0,1.093,1.457,0.688,0,0,0,0,0,0.781,5.124,7.004,0,1.969,0,0,0,0,0
subsidy-5,CZ,W,export_TWh,,3.838,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,heat_production_PJ,,,0.095,,,,0.032,0.007,,0,,1.122,4.503,,,,,,,27.671,32.997,,,,,,,
subsidy-5,CZ,W,import_TWh,,4.586,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-5,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,net_import_TWh,,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,W,opex_mn_EUR,,,88.649,0,104.701,0.531,0.753,0.28,0,,296.496,380.495,184.983,0.119,0.731,1.089,,0.123,89.775,577.688,421.614,0,222.335,319.48,0,0.526,0.439,0
subsidy-5,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-5,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-5,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-5,CZ,W,production_TWh,,137.537,1.141,0,1.489,0.004,0.003,0.002,0,0,2.782,3.578,1.251,0.001,0.244,0.545,0.356,0.062,0.781,2.562,3.731,0,2.116,14.522,0.682,0.132,0.11,2.198
subsidy-5,CZ,W,production_el_eq_TWh,,,1.154,,,,0.003,0.003,,0,,3.708,1.251,,,,,,,2.562,7.004,,,,,,,
subsidy-5,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-5,CZ,W,production_hours,,,4260,0,4104,18,263,19,0,0,3627,4101,2453,8,4371,4392,641,681,1112,4392,4392,0,3856,,,262,312,
subsidy-5,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-5,CZ,W,wholesale_expenses_mn_EUR,159.56,,,,,,,,,,,,,,0,0,,7.297,,,,,,,,18.26,13.845,
subsidy-5,CZ,W,wholesale_revenues_mn_EUR,139.712,,127,0,164.248,0.491,0.341,0.337,0,,309.7,411.116,139.633,0.113,27.044,58.714,,6.9,88.614,278.63,766.439,0,234.815,1576.127,72.407,14.972,12.471,230.669
subsidy-5,CZ,Y,avg_consumer_price_EUR_per_MWh,,104.324,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,avg_producer_price_EUR_per_MWh,,104.619,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-5,CZ,Y,capacity_factor,,0.269,0.8,,0.8,0.001,0.02,0.001,,,0.529,0.652,0.514,0.001,0.13,0.349,0.009,0.122,0.069,0.85,0.408,0,0.468,0.796,0.258,0.086,0.087,0.125
subsidy-5,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-5,CZ,Y,charged_TWh,,1.868,,,,,,,,,,,,,0,0,0.477,0.118,,,,,,,,0.722,0.55,
subsidy-5,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,discharged_TWh,,3.373,,,,,,,,,,,,,0.59,1.319,0.409,0.107,,,,,,,,0.52,0.427,
subsidy-5,CZ,Y,emissions_MtCO2,,25.254,0,0,0,0.003,0.005,0.002,0,0,1.499,2.252,1.369,0,0,0,0,0,0.781,8.977,8.15,0,2.214,0,0,0,0,0
subsidy-5,CZ,Y,export_TWh,,7.769,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,heat_production_PJ,,,0.331,,,,0.032,0.007,,0,,2.494,8.963,,,,,,,48.475,37.647,,,,,,,
subsidy-5,CZ,Y,import_TWh,,11.371,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-5,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,net_import_TWh,,3.602,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-5,CZ,Y,opex_mn_EUR,,,149.103,0,184.351,0.531,0.753,0.28,0,,411.13,584.46,368.238,0.141,1.771,2.639,,0.214,89.775,1012.003,499.574,0,250.332,621.206,0,2.08,1.709,0
subsidy-5,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-5,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-5,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-5,CZ,Y,production_TWh,,68.768,1.909,0,2.607,0.004,0.003,0.002,0,0,3.816,5.445,2.49,0.001,0.59,1.319,0.409,0.107,0.781,4.488,4.415,0,2.38,28.237,1.128,0.52,0.427,7.689
subsidy-5,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.003,0.003,,0,,5.733,2.49,,,,,,,4.488,8.15,,,,,,,
subsidy-5,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-5,CZ,Y,production_hours,,,7675,0,7323,18,263,19,0,0,5538,7135,4867,10,8739,8760,997,1180,1112,8760,7679,0,4655,,,955,1090,
subsidy-5,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-5,CZ,Y,wholesale_expenses_mn_EUR,388.735,,,,,,,,,,,,,,0,0,,11.915,,,,,,,,63.649,48.439,
subsidy-5,CZ,Y,wholesale_revenues_mn_EUR,180.476,,209.709,0,282.391,0.491,0.341,0.337,0,,422.349,626.857,275.264,0.132,63.664,135.007,,11.834,88.614,468.889,878.31,0,263.585,2928.905,115.003,57.651,47.347,709.37
subsidy-7.5,CZ,S,avg_consumer_price_EUR_per_MWh,,101.576,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,avg_producer_price_EUR_per_MWh,,101.437,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,capacity_factor,,1.102,0.662,,0.688,0,-0,0,,,0.227,0.248,0.471,0,0.153,0.411,0.002,0.101,0,0.672,0.205,0,0.514,0.776,0.204,0.131,0.13,0.18
subsidy-7.5,CZ,S,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-7.5,CZ,S,charged_TWh,,3.878,,,,,,,,,,,,,0,0,0.053,0.049,,,,,,,,0.547,0.415,
subsidy-7.5,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,discharged_TWh,,6.865,,,,,,,,,,,,,0.347,0.775,0.045,0.044,,,,,,,,0.392,0.319,
subsidy-7.5,CZ,S,emissions_MtCO2,,55.385,0,0,0,0,-0,0,0,0,0.321,0.428,0.626,0,0,0,0,0,0,3.54,2.044,0,1.214,0,0,0,0,0
subsidy-7.5,CZ,S,export_TWh,,4.082,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,heat_production_PJ,,,0.096,,,,-0,0,,0,,0.132,4.099,,,,,,,19.119,8.073,,,,,,,
subsidy-7.5,CZ,S,import_TWh,,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.347,0.776,,,,,,,,,,,0.021,
subsidy-7.5,CZ,S,load_TWh,,32.277,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,net_import_TWh,,2.498,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,S,opex_mn_EUR,,,62.899,0,79.648,0,-0,-0,0,,90.643,119.144,168.415,0.022,1.04,,,0.088,0,394.95,137.439,0,135.918,301.727,0,1.569,1.276,0
subsidy-7.5,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.963,,,0.874
subsidy-7.5,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.037,,,0.126
subsidy-7.5,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
subsidy-7.5,CZ,S,production_TWh,,140.687,0.793,0,1.118,0,-0,-0,0,0,0.817,1.075,1.139,0,0.347,0.775,0.045,0.044,0,1.77,1.243,0,1.305,13.715,0.446,0.392,0.319,5.491
subsidy-7.5,CZ,S,production_el_eq_TWh,,,0.807,,,,-0,0,,0,,1.09,1.139,,,,,,,1.77,2.044,,,,,,,
subsidy-7.5,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,S,production_hours,,,3595,0,3216,0,0,0,0,0,1720,2152,2236,2,4368,4368,333,485,0,4346,4368,0,2928,,,698,793,
subsidy-7.5,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.446,,,5.491
subsidy-7.5,CZ,S,wholesale_expenses_mn_EUR,207.1,,,,,,,,,,,,,,0,0,,4.696,,,,,,,,49.249,37.338,
subsidy-7.5,CZ,S,wholesale_revenues_mn_EUR,49.855,,86.213,0,119.086,0,-0,0,0,,89.357,118.802,124.888,0.019,36.916,78.687,,4.767,0,180.859,205.525,0,140.752,1389.164,44.076,42.747,34.772,513.133
subsidy-7.5,CZ,W,avg_consumer_price_EUR_per_MWh,,108.357,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,avg_producer_price_EUR_per_MWh,,108.537,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,capacity_factor,,1.096,0.937,,0.912,0.004,0.04,0.005,,,0.749,0.781,0.488,0.001,0.107,0.287,0.019,0.139,0.254,0.948,0.773,0,0.934,0.817,0.311,0.042,0.044,0.071
subsidy-7.5,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-7.5,CZ,W,charged_TWh,,3.878,,,,,,,,,,,,,0,0,0.495,0.067,,,,,,,,0.175,0.137,
subsidy-7.5,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,discharged_TWh,,6.865,,,,,,,,,,,,,0.244,0.545,0.424,0.061,,,,,,,,0.128,0.11,
subsidy-7.5,CZ,W,emissions_MtCO2,,55.385,0,0,0,0.008,0.005,0.006,0,0,1.064,1.354,0.653,0,0,0,0,0,1.445,5.018,7.749,0.002,2.216,0,0,0,0,0
subsidy-7.5,CZ,W,export_TWh,,4.386,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,heat_production_PJ,,,0.068,,,,0.032,0.011,,0,,0.358,4.273,,,,,,,27.098,34.632,,,,,,,
subsidy-7.5,CZ,W,import_TWh,,3.975,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-7.5,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,net_import_TWh,,-0.411,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,W,opex_mn_EUR,,,88.555,0,104.708,1.19,0.732,0.754,0,,288.616,362.683,175.539,0.078,0.731,1.089,,0.122,160.852,559.802,476.104,0.219,244.298,319.48,0,0.511,0.439,0
subsidy-7.5,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-7.5,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-7.5,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-7.5,CZ,W,production_TWh,,140.687,1.139,0,1.489,0.009,0.003,0.006,0,0,2.708,3.404,1.187,0.001,0.244,0.545,0.424,0.061,1.445,2.509,4.313,0.002,2.382,14.522,0.682,0.128,0.11,2.198
subsidy-7.5,CZ,W,production_el_eq_TWh,,,1.149,,,,0.003,0.007,,0,,3.445,1.187,,,,,,,2.509,7.749,,,,,,,
subsidy-7.5,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,W,production_hours,,,4246,0,4124,34,235,35,0,0,3620,3817,2284,5,4369,4392,646,676,1446,4392,4392,17,4187,,,262,307,
subsidy-7.5,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-7.5,CZ,W,wholesale_expenses_mn_EUR,112.623,,,,,,,,,,,,,,0,0,,7.201,,,,,,,,17.812,13.934,
subsidy-7.5,CZ,W,wholesale_revenues_mn_EUR,218.661,,125.374,0,162.549,1.145,0.331,0.848,0,,297.585,378.282,130.48,0.075,26.623,58.481,,6.707,159.996,271.501,839.674,0.205,260.317,1567.001,72.495,14.175,12.151,231.432
subsidy-7.5,CZ,Y,avg_consumer_price_EUR_per_MWh,,105.256,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,avg_producer_price_EUR_per_MWh,,105.469,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-7.5,CZ,Y,capacity_factor,,0.275,0.8,,0.8,0.002,0.02,0.002,,,0.489,0.515,0.48,0.001,0.13,0.349,0.011,0.12,0.127,0.81,0.49,0,0.725,0.796,0.258,0.086,0.087,0.125
subsidy-7.5,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-7.5,CZ,Y,charged_TWh,,1.939,,,,,,,,,,,,,0,0,0.548,0.116,,,,,,,,0.722,0.552,
subsidy-7.5,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,discharged_TWh,,3.433,,,,,,,,,,,,,0.59,1.319,0.469,0.105,,,,,,,,0.52,0.429,
subsidy-7.5,CZ,Y,emissions_MtCO2,,27.693,0,0,0,0.008,0.005,0.006,0,0,1.385,1.782,1.279,0,0,0,0,0,1.445,8.559,9.793,0.002,3.43,0,0,0,0,0
subsidy-7.5,CZ,Y,export_TWh,,8.468,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,heat_production_PJ,,,0.163,,,,0.032,0.011,,0,,0.49,8.372,,,,,,,46.217,42.705,,,,,,,
subsidy-7.5,CZ,Y,import_TWh,,10.555,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-7.5,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,net_import_TWh,,2.087,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-7.5,CZ,Y,opex_mn_EUR,,,151.454,0,184.356,1.19,0.732,0.754,0,,379.258,481.827,343.953,0.1,1.771,2.639,,0.21,160.852,954.751,613.542,0.219,380.216,621.206,0,2.08,1.714,0
subsidy-7.5,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-7.5,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-7.5,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-7.5,CZ,Y,production_TWh,,70.343,1.933,0,2.607,0.009,0.003,0.006,0,0,3.526,4.479,2.326,0.001,0.59,1.319,0.469,0.105,1.445,4.279,5.556,0.002,3.687,28.237,1.128,0.52,0.429,7.689
subsidy-7.5,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.003,0.007,,0,,4.535,2.326,,,,,,,4.279,9.793,,,,,,,
subsidy-7.5,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-7.5,CZ,Y,production_hours,,,7841,0,7340,34,235,35,0,0,5340,5969,4520,7,8737,8760,979,1161,1446,8738,8760,17,7115,,,960,1100,
subsidy-7.5,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-7.5,CZ,Y,wholesale_expenses_mn_EUR,319.723,,,,,,,,,,,,,,0,0,,11.897,,,,,,,,67.062,51.272,
subsidy-7.5,CZ,Y,wholesale_revenues_mn_EUR,268.516,,211.587,0,281.635,1.145,0.331,0.848,0,,386.943,497.084,255.369,0.094,63.539,137.168,,11.474,159.996,452.36,1045.2,0.205,401.069,2956.165,116.571,56.922,46.923,744.565
